orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_earth,equilibrium_temperature_K,insolation_flux_Earth,stellar_radius_solar,stellar_temperature_K,final_disposition,source_mission
6.4424263,2.604,1430.0,3.14002,769.0,58.2235,0.8,4661.0,CANDIDATE,TESS
4.019251,1.354,11830.0,13.7216,874.0,96.9861,1.16,5904.0,CANDIDATE,TESS
10.778833,3.416,1130.0,2.6584,791.0,65.3136,0.84,5391.0,CONFIRMED,TESS
0.4465713,1.077,294.0,1.48867,2262.0,4347.38,0.84,5391.0,CONFIRMED,TESS
25.7122157,5.9710228,1151.454738,2.8781392,331.7873984,2.8639178,0.840576,5391.0,CONFIRMED,TESS
827.487049164,6.6489216,914.6281731,3.1858058,156.6701468,0.1423856,0.840576,5391.0,CONFIRMED,TESS
7.9454767,1.493,36680.0,9.87351,386.0,3.70033,0.51,3714.0,CANDIDATE,TESS
11.3630224,3.031,1048.0,2.39002,638.0,27.5227,0.77,4741.1,CANDIDATE,TESS
26.7159918,4.7591848,1252.0071238,2.7358038,460.2637972,10.605918,0.773317,4741.1,CANDIDATE,TESS
7.1314563,2.809,7550.0,7.98487,759.0,55.3319,0.88,4701.6,CANDIDATE,TESS
12.782983,2.762,8060.0,9.1313,651.0,29.951,0.97,5594.0,CANDIDATE,TESS
4.172202,2.263,1980.0,3.23281,817.0,74.1594,0.73,4313.0,CANDIDATE,TESS
11.7672708,3.098,13190.0,15.2219,961.0,141.822,1.1,6205.0,CANDIDATE,TESS
2.0034478,1.285,24660.0,10.9523,769.0,58.2268,0.65,3927.0,CONFIRMED,TESS
3.154201,2.857,7690.0,12.0524,1372.0,589.138,1.36,5771.5,CANDIDATE,TESS
3.5254325,3.31,5790.0,17.2611,1904.0,2183.12,1.25,5497.0,CANDIDATE,TESS
37.9984529,5.928,3050.0,7.69928,588.0,19.8821,1.38,5839.5,CANDIDATE,TESS
3.9306027,1.196,1048.0,1.26995,561.0,16.4901,0.36,3505.0,CONFIRMED,TESS
3.2856588,2.384,17910.0,12.5808,1030.0,187.224,0.91,4898.9,CANDIDATE,TESS
39.9753375,6.088,9160.0,14.1085,578.0,18.6491,1.45,5989.0,FALSE_POSITIVE,TESS
3.0594206,4.191,2000.0,9.6239,1637.0,1193.52,2.14,5414.0,CANDIDATE,TESS
3.6636707,1.167,3890.0,8.91486,825.0,77.2704,1.28,5286.0,CANDIDATE,TESS
13.7317565,3.831,2095.0,4.07678,986.0,157.055,0.83,5342.0,CANDIDATE,TESS
3.3903593,2.168,877.0,2.27887,1108.0,251.103,0.83,5342.0,CANDIDATE,TESS
7.8854383,3.083,796.0,2.23283,873.0,96.429,0.83,5342.0,CANDIDATE,TESS
21.4904723,3.802,985.0,2.43328,603.0,21.9904,0.83,5342.0,CANDIDATE,TESS
3.4645195,4.649,410.0,10.4699,3624.0,28650.3,2.4,6351.0,CANDIDATE,TESS
716.2159783,2.267,9757.0,9.73397,428.0,5.58002,0.98,5699.0,CANDIDATE,TESS
7.5575607,2.0233141,17756.876606,12.4415238,712.7913321,61.0057318,0.762768,4893.71,CANDIDATE,TESS
4.3415097,1.7793909,103523.691837,18.35370322799999,662.4423636,45.5106873,0.52912522,3427.0,CANDIDATE,TESS
2.2853731,1.022,1410.0,3.93456,1157.0,297.666,0.91,5299.0,CANDIDATE,TESS
731.9380939,3.7406486,3290.0705522,6.5656892,463.2033538,10.8794711,0.983025,5383.0,CANDIDATE,TESS
3.2220038,3.262,536.0,2.0774,1541.0,937.884,0.93,5382.4,CANDIDATE,TESS
2.2438471,2.574,10310.0,14.2892,1690.0,1356.33,1.33,6458.0,CONFIRMED,TESS
4.2342153,2.5166257,6137.4069869,7.0962994,940.7111326,185.0743088,0.859778,5061.9,CONFIRMED,TESS
17.2837172,3.8104834,2759.6931813,6.4100045,753.0224536,75.9893459,1.21154,5600.0,CANDIDATE,TESS
2.2054776,1.633,28280.0,9.6722,788.0,64.0804,0.53,3770.0,CONFIRMED,TESS
25.0577354,4.741,3500.0,5.30323,664.0,32.4574,0.87,5954.0,CANDIDATE,TESS
4.2744435,1.958,1960.0,4.01981,946.0,132.963,0.9,5405.0,CANDIDATE,TESS
17.7916498,6.405,1550.0,5.67639,905.0,111.663,1.43,5803.0,CANDIDATE,TESS
1.0034686,1.56,600.0,2.77075,1842.0,1913.7,1.16,5601.2,CANDIDATE,TESS
3.3957241,3.226,1370.0,2.79896,1141.0,282.135,0.77,4479.0,CANDIDATE,TESS
1.6511456,0.9495247,3205.5671437,7.7514065,1574.4904492,1452.3828899,1.12196,5752.0,CONFIRMED,TESS
13.0518467,3.333,39070.0,17.0183,626.0,25.631,0.83,5268.9,FALSE_POSITIVE,TESS
2.1808015,1.343,23790.0,7.66626,647.0,29.151,0.48,3379.0,CANDIDATE,TESS
10.2682326,1.469,4380.0,11.589,650.0,29.6484,1.64,6181.0,CANDIDATE,TESS
17.1101127,2.631,8560.0,9.37745,572.0,17.8387,0.99,5834.7,CANDIDATE,TESS
6.640285,1.257,5700.0,7.34873,631.0,26.3908,0.87,5035.9,CANDIDATE,TESS
4.5362433,2.936,3390.0,7.12776,1164.0,305.034,1.21,5620.5,CANDIDATE,TESS
2.4277208,3.158,990.0,6.0694,1801.0,1747.74,1.93,5999.3,CANDIDATE,TESS
4.0134273,1.445,10480.0,10.7003,885.0,101.875,1.06,5935.2,CANDIDATE,TESS
3.3078803,1.508,32920.0,9.74504,584.0,19.3914,0.51,3571.0,FALSE_POSITIVE,TESS
4.7518771,2.459,8670.0,15.1227,1120.0,262.123,1.57,5676.0,CANDIDATE,TESS
3.7271641,3.922972,17476.7084817,25.3271046,1631.7745361,1675.5662669,1.82228,6231.0,CANDIDATE,TESS
34.2825595,6.989,2540.0,5.84592,708.0,41.8997,1.19,6145.0,CANDIDATE,TESS
10.6893108,6.883,1349.0,6.90838,1228.0,378.489,1.93,5887.0,CANDIDATE,TESS
18.2598774,6.544,3140.0,8.80539,949.0,135.04,1.59,6230.0,CANDIDATE,TESS
7.4992916,3.724,1480.0,4.15964,1108.0,250.294,1.07,6038.0,CANDIDATE,TESS
4.2528141,1.67,2390.0,5.49054,855.0,89.1065,1.09,5318.4,CANDIDATE,TESS
29.120986,3.98,950.0,2.28524,407.0,4.59168,0.71,4248.0,CANDIDATE,TESS
3.2487833,1.626,3110.0,5.49487,959.0,140.707,0.91,5149.0,CANDIDATE,TESS
0.8037513,0.912,7880.0,6.33045,1315.0,496.763,0.65,4708.0,CANDIDATE,TESS
1.6064494,0.946,26980.0,11.7098,652.0,30.0257,0.63,3507.0,CANDIDATE,TESS
6.2230846,4.405,12370.0,16.4857,1202.0,347.18,1.44,5845.3,CANDIDATE,TESS
0.846542,2.408837,2524.567663,1.642414,774.9261587,85.2240732,0.325,3380.0,FALSE_POSITIVE,TESS
4.8183501,1.816,10370.0,11.5419,804.0,69.6374,1.15,5192.0,CANDIDATE,TESS
2.8329023,2.029,18630.0,11.996,1118.0,260.223,0.85,5447.5,CANDIDATE,TESS
2.3144207,1.402,1720.0,2.71343,740.0,49.7933,0.62,3687.0,CANDIDATE,TESS
45.0854117,1.646,7870.0,7.92062,258.0,0.746125,0.8,5013.0,CANDIDATE,TESS
3.8863969,3.906,3340.0,9.97164,1446.0,726.387,1.71,5436.0,CANDIDATE,TESS
2.2465076,4.181,4340.0,13.3584,2100.0,3229.79,2.03,6064.0,CANDIDATE,TESS
5.468394,2.809,11340.0,16.445,971.0,147.869,1.51,5526.0,CANDIDATE,TESS
19.511064,3.25,25510.0,13.6915,529.0,13.0704,0.82,4951.8,CANDIDATE,TESS
4.1753448,3.941,810.0,4.07823,1427.0,689.452,1.45,5686.0,CANDIDATE,TESS
3.676651,3.663,4280.0,12.1328,1478.0,792.672,1.83,5900.0,CANDIDATE,TESS
1.5373643,1.7528779,17828.6194882,13.3084502,1566.3579803,1422.6075133,0.959588,5959.0,CONFIRMED,TESS
14.616858,9.085,9117.0,15.3936,1267.0,428.306,1.66,6488.0,CANDIDATE,TESS
3.3079817,1.666,81180.0,11.9758,553.0,15.6016,0.41,3380.0,CANDIDATE,TESS
3.0390851,1.6455076,12337.5570732,10.9147317,1091.9857549,336.0383887,0.864673,5316.0,CONFIRMED,TESS
2.8386215,2.332647,15270.0987848,12.9007751,1312.9964796,702.3850325,1.02573,5878.0,CONFIRMED,TESS
3.5771891,3.0669978,15679.3921242,13.5073506,1232.4955082,545.3337575,1.06358,5849.09,CONFIRMED,TESS
4.0548695,2.8063409,23163.2926161,15.5446864,1075.5947516,316.3120227,1.01342,5326.6,CONFIRMED,TESS
3.5061649,1.6009658,18379.4360484,12.8576195,927.5090521,174.9015383,0.771086,4906.0,CONFIRMED,TESS
3.8480185,1.1083039,2995.870385,9.202299,1281.4336375,637.2435989,1.12835,6153.0,CANDIDATE,TESS
119.3355264,6.863,2400.0,5.11487,389.0,3.83692,0.94,5516.0,CONFIRMED,TESS
1.6622263,3.415,12560.0,18.8693,2157.0,3599.67,1.61,6152.0,CANDIDATE,TESS
9.5971977,2.9439152,600.5813487,2.6555696240000004,857.6839365,127.8880916,1.0477781200000005,5780.0,CANDIDATE,TESS
3.3575477,1.788,26240.0,12.6518,883.0,101.253,0.75,5013.0,CONFIRMED,TESS
1.1041295,1.18,12540.0,10.6327,1407.0,652.193,0.88,4974.0,CANDIDATE,TESS
3.1159994,3.966,6920.0,15.7497,1709.0,1419.36,1.6,6098.0,CANDIDATE,TESS
0.7748443,0.431,21020.0,17.1413,642.0,28.2246,0.64,3448.0,CANDIDATE,TESS
1.1000285,1.561,29080.0,16.0194,1609.0,1114.93,0.9,5644.0,CANDIDATE,TESS
2.3409909,2.5,12040.0,15.4992,1540.0,934.465,1.35,6090.0,CONFIRMED,TESS
4.2366102,3.559,14790.0,15.6978,1206.0,351.913,1.28,5407.5,CANDIDATE,TESS
2.924439,1.448,11110.0,8.56554,837.0,81.7751,0.77,4803.0,CANDIDATE,TESS
2.9479689,1.584,24090.0,9.41494,639.0,27.6969,0.58,3588.0,CONFIRMED,TESS
3.3299795,2.101,23460.0,14.9891,1117.0,258.909,0.95,5794.0,CANDIDATE,TESS
6.5562078,2.314,2970.0,8.40415,879.0,99.2324,1.47,6845.0,CONFIRMED,TESS
10.4995545,2.123,7030.0,15.8295,776.0,60.338,1.79,6288.9,CANDIDATE,TESS
3.3894889,2.372,3650.0,6.16071,1173.4147890099998,352.72,1.03,5657.3,CANDIDATE,TESS
1.6929628,1.546,14820.0,12.4331,1233.0,384.155,0.97,5250.0,CANDIDATE,TESS
2.8900249,0.506,25960.0,30.653108287999988,481.0,8.93236,2.938855784,4305.3,CANDIDATE,TESS
1.1544795,0.817,51180.0,16.9317,699.0,39.7301,0.62,3543.0,CANDIDATE,TESS
2.2232698,0.648,31700.0,9.36074,419.0,5.11732,0.36,3157.0,FALSE_POSITIVE,TESS
1637.265104,5.981,1323.0,3.16626,80.0,0.0068439,0.83,5271.0,CANDIDATE,TESS
32.429738,4.419,988.0,2.6538,493.0,9.85942,0.83,5271.0,CANDIDATE,TESS
683.5407142360001,8.0912058,1204.4442717,4.8522374,248.2866757,0.8981206,0.828003,5271.0,CANDIDATE,TESS
6.2183322,2.5958709,744.7463441,2.501165,845.7523198,120.9187899,0.782913,5554.41,CANDIDATE,TESS
2.346931,0.955,5198.0,9.2562,1161.0,302.08,1.15,5901.0,CANDIDATE,TESS
22.0183163,3.48,3736.0,10.5432,628.0,25.8591,1.74,5901.0,CANDIDATE,TESS
1.4687087,0.87,1475.0,5.20197,1455.0,745.344,1.31,5973.0,CANDIDATE,TESS
1.7812778,2.261,540.0,1.85549,1591.0,1063.79,0.82,5329.0,CANDIDATE,TESS
15.0764899,3.981,678.0,2.44538,842.0,83.5256,1.06,6149.4,CANDIDATE,TESS
3.1291319,1.993,680.0,4.10795,1328.0,516.613,1.57,6236.0,FALSE_POSITIVE,TESS
10.1694553,4.534,852.0,2.48528,1020.0,180.213,1.01,5856.0,CANDIDATE,TESS
3.7711066,2.3375061,1647.6730314,3.3409641,852.9098252,125.0643329,0.757521,4590.0,CONFIRMED,TESS
10.5998647,3.021,924.0,2.82438,1203.0,348.496,0.98,5888.0,CANDIDATE,TESS
0.3576555,0.483495,996.7081729,3.4133323,2146.5775801,5017.7308025,1.05486,4717.0,CANDIDATE,TESS
2.0364271,1.847,268.0,1.60247,1387.0,614.718,0.93,5553.0,CANDIDATE,TESS
2.6953698,0.7628489,757.7733755,4.5145927,1252.0224838,580.7236509,0.991556,5521.0,CANDIDATE,TESS
3.3810227,1.9012451,797.2617518,1.4978948,598.9305429,30.41073,0.495592,3600.0,CANDIDATE,TESS
4.6418435,3.8566772,7525.447523,12.6031793,1304.3652267,684.0972603,1.41374,5743.0,CONFIRMED,TESS
28.4064643,4.0008805,886.162065,2.5276328,504.8704882,15.3546861,0.797844,5415.0,CANDIDATE,TESS
16.303675,3.221932,1119.9625254,2.2450389,406.6782728,6.4643503,0.661191,3729.0,CANDIDATE,TESS
8.2077264,4.4353335,667.6868432,3.816863,1005.5238813,241.5964564,1.1743,6057.0,CANDIDATE,TESS
10.4419896,1.714349,3992.4372644,1.8605473,317.8151042,2.4111217,0.292425,3271.0,CONFIRMED,TESS
7.7784947,2.605685,760.4735322,2.8542925,876.4617758,139.4610477,0.961354,5610.2,CANDIDATE,TESS
6.2822993,1.9391524,632.5840625,1.2659515,519.6870504,17.2380677,0.50074,3827.0,CANDIDATE,TESS
6.7662729,1.0575063,1998.3738721,1.0176743,346.566242,3.4093064,0.225966,3331.0,CANDIDATE,TESS
13.478722,4.0987608,1323.2275744,3.2337702,676.6620949,49.5459771,0.856628,5479.3,CANDIDATE,TESS
716.8426894,4.424864,1562.8136485,2.6487075,121.9377133,0.0522484,0.672256,3922.0,CANDIDATE,TESS
734.911437632,7.6230584,511.7373229,2.5656171,222.0800847,0.5748565,1.10473,6347.0,CANDIDATE,TESS
2.3382709,2.895948,14693.7520628,14.5827994,1624.8593288,1647.3431502,1.17441,6621.0,CANDIDATE,TESS
1.4344602,0.9348877,1028.2187852,1.393219,691.2885073,53.970737,0.37103,3421.0,CONFIRMED,TESS
729.4823472,6.9397715,819.483247,3.330945,204.5759725,0.413942,1.00725,5881.4,CANDIDATE,TESS
61.3191144,5.7455309,6593.1382192,6.3907079,363.4903344,4.1256508,0.795305,4911.0,CANDIDATE,TESS
170.6465146,6.1836278,12283.6633675,12.8504525,346.553227,3.4087943,1.14952,5695.0,CANDIDATE,TESS
697.4037698,4.9658691,448.8749774,3.0187258,247.6001174,0.8882279,1.3749599,6060.54,CANDIDATE,TESS
746.9545356,2.77304,1671.1171293,2.7184667,147.762315,0.1126616,0.623191,3933.0,CANDIDATE,TESS
5.4911302,1.9062098,448.451647,2.430675,1093.0345624,337.3312542,1.10649,5874.0,CONFIRMED,TESS
6.3928694,3.7128927,451.9563235,3.3171645,1165.0370206,435.391459,1.44969,5712.0,CANDIDATE,TESS
11.4974559,2.3907993,843.1062336,1.1269607,349.147284,3.5120094,0.375994,3444.0,CANDIDATE,TESS
554.4989676,2.9052363,6058.5947589,3.8883371,240.8825959,0.7956878,0.423548,3870.0,CANDIDATE,TESS
13.5773431,1.7245219,156034.718417,19.8484205,531.8530421,18.9098286,0.338,3404.0,CANDIDATE,TESS
1.9271225,1.4530399,898.6821302,1.4261604,701.4746588,57.2227793,0.464169,3572.0,CANDIDATE,TESS
270.303816,6.682468,2898.2731965,4.4969676,201.8283767,0.3921479,0.767409,4448.25,CANDIDATE,TESS
60.1702823,3.337,1941.0,11.9133,649.0,29.4687,1.42,6710.0,CANDIDATE,TESS
8.2751966,2.0749903,958.0302036,2.7563441,664.6732318,46.1268457,0.832265,4388.89,CANDIDATE,TESS
6.1841688,2.5898497,1052.3509168,2.4076002,698.8705758,56.3777871,0.693766,4645.0,CANDIDATE,TESS
2.1208156,0.8427764,1148.8773237,0.837844,483.360368,12.9004588,0.210908,3222.0,CANDIDATE,TESS
0.6489868,1.1349755,615.5445069,1.6921774,1202.0920667,493.4826926,0.579535,3949.0,CANDIDATE,TESS
19.4480946,3.5107588,1327.1099723,2.3009285,397.8609983,5.921701,0.618273,3966.0,CANDIDATE,TESS
0.768125,0.9992062,491.4350185,1.3040556,1063.3130159,302.1102929,0.569914,3717.0,CANDIDATE,TESS
28.5462089,1.7666666,1744.4659966,2.8547322,318.6316783,2.4359973,0.569914,3717.0,CANDIDATE,TESS
8.4306162,5.5823881,182.9089572,2.0500339,1128.3677245,383.1101186,1.49138,6104.12,CANDIDATE,TESS
3.3023907,5.1743599,8027.6122024,17.8079912,1753.9429007,2236.5715968,1.91031,6071.0,CONFIRMED,TESS
1.689442,1.3359142,318.7756761,1.3821489,1130.7522348,386.3588109,0.788247,4552.0,CANDIDATE,TESS
24.0004143,3.138,1240.0,2.83659,436.0,6.01946,0.8,4579.0,CANDIDATE,TESS
3.965824,2.911,680.0,7.03413,1392.0,624.031,2.8,6199.0,FALSE_POSITIVE,TESS
7.6603722,2.159,9918.0,8.87205,704.0,40.7846,0.87,5250.0,CANDIDATE,TESS
5.7488832,5.003,190.0,2.08943,1556.0,974.493,1.54,6009.0,CANDIDATE,TESS
831.685002726,4.5873679,863.297992,2.2163959,161.137269,0.1593327,0.759102,5097.94,CANDIDATE,TESS
711.7642825,3.4176443,20978.1367866,12.6338972,319.2256315,2.4542117,0.732648,4661.56,FALSE_POSITIVE,TESS
0.5734766,0.9004508,818.3903403,1.4969531,988.2507357,225.4185164,0.420908,3466.0,CONFIRMED,TESS
3.0269043,3.819,7120.0,14.2605,1718.0,1446.66,1.67,6154.0,CANDIDATE,TESS
5.4328364,7.38,1420.0,12.63,1787.0,1693.95,3.4,6024.0,CANDIDATE,TESS
19.3721051,3.0859149,3219.5594645,17.4598301,996.6001297,233.1335405,1.88186,6529.0,FALSE_POSITIVE,TESS
1.9044134,0.952,31200.0,12.8293,672.0,33.8566,0.63,3952.0,CANDIDATE,TESS
1.7465205,1.453,7080.0,9.21007,1204.0,349.37,1.04,5219.0,CANDIDATE,TESS
6.7113743,2.294,22640.0,15.6415,796.0,66.8731,1.02,5616.2,CANDIDATE,TESS
7.4242482,2.873,8060.0,14.2577,911.0,114.75,1.53,5760.0,CANDIDATE,TESS
3.6479472,1.683,9470.0,11.96,1058.0,208.679,1.16,5999.0,CANDIDATE,TESS
5.4397285,3.099,8020.0,10.0246,976.0,150.751,1.12,5188.0,CANDIDATE,TESS
7.6408565,0.99,23050.0,9.43925,308.0,1.50483,0.56,3517.0,CANDIDATE,TESS
32.6116713,2.052,15640.0,11.6182,319.0,1.72193,0.84,4626.0,CANDIDATE,TESS
10.9299688,2.407,15520.0,11.7101,644.0,28.5552,0.92,5555.0,CANDIDATE,TESS
8.350615,1.62,8550.0,13.6804,698.0,39.5424,1.36,6075.0,CANDIDATE,TESS
5.4435354,3.5,3219.0,7.30242,1248.0,402.866,1.25,6313.0,CONFIRMED,TESS
7.924204,4.458,8160.0,12.6224,1081.0,226.813,1.39,5739.6,CANDIDATE,TESS
19.5422056,3.465,4120.0,5.05981,554.0,15.7305,0.77,5221.0,CANDIDATE,TESS
3.946066,1.792,8410.0,11.2929,1019.0,179.278,1.13,5769.6,CANDIDATE,TESS
6.9541458,4.077,7080.0,15.5368,1149.0,289.666,1.78,5917.0,CANDIDATE,TESS
5.0859973,1.594,9400.0,16.2391,912.0,114.916,1.65,6503.0,CANDIDATE,TESS
3.8779743,3.294,4676.0,9.43,1348.0,549.351,1.57,5798.0,CANDIDATE,TESS
0.5721596,1.127,6530.0,9.61266,2172.0,3696.08,1.12,5560.2,CANDIDATE,TESS
4.015073,3.229,22900.0,15.9171,1232.0,383.57,1.03,5690.0,CANDIDATE,TESS
3.7749324,3.902,5920.0,12.3016,1642.0,1208.55,1.62,6448.0,CANDIDATE,TESS
1.7548863,1.314,2620.0,5.83196,1244.0,397.807,1.08,5589.0,FALSE_POSITIVE,TESS
3.329754,2.862,21380.0,22.3335,1430.0,694.276,1.5,7341.0,CANDIDATE,TESS
1.4529225,1.604,17180.0,12.177,1564.0,993.613,0.88,5986.6,CANDIDATE,TESS
6.6867154,2.945,3870.0,11.1995,1000.0,166.048,1.8,5839.0,CANDIDATE,TESS
3.5023306,1.31,11020.0,13.5233,862.0,91.9991,1.21,5568.0,CANDIDATE,TESS
2.7404478,3.422,5340.0,12.6696,1529.0,908.875,1.74,5390.0,CANDIDATE,TESS
5.4049747,2.932,22870.0,14.7278,1007.0,170.944,0.95,5662.6,CANDIDATE,TESS
2.4369467,3.969,26190.0,7.18163,1298.0,471.423,0.41,3550.0,CANDIDATE,TESS
4.1816344,4.13,4180.0,13.4666,1473.0,782.898,1.76,5900.0,CANDIDATE,TESS
6.9171675,2.038,1250.0,2.51967,602.0,21.9209,0.67,4208.0,CANDIDATE,TESS
6.0962241,1.866,21520.0,9.0747,508.0,11.1142,0.6,3769.0,CANDIDATE,TESS
10.2515829,4.588,4270.0,11.6535,1034.0,190.021,1.83,6080.0,CANDIDATE,TESS
2.0528684,2.6201128,8982.0803562,17.6267405,1909.3436393,3140.923774,1.70948,6010.0,CONFIRMED,TESS
7.5358996,1.413,15840.0,16.6203,591.0,20.3071,1.13,5306.0,CANDIDATE,TESS
5.38265,7.477,1110.0,10.2347,1561.0,986.287,3.05,4942.0,CANDIDATE,TESS
5.0048582,5.027,750.0,4.81636,1479.0,795.439,1.83,5641.8,CANDIDATE,TESS
5.4459647,2.437,850.0,2.77011,988.0,158.296,0.93,5483.0,CANDIDATE,TESS
8.6800186,2.41,870.0,5.59572,895.0,106.576,1.86,6521.0,FALSE_POSITIVE,TESS
3.0783215,2.701,2660.0,7.76160749,1423.996351294,764.713825888,1.3991565999999998,5733.3496,CANDIDATE,TESS
12.7791964,5.242,3008.0,6.85813,1225.0,374.462,1.33,6280.0,CONFIRMED,TESS
3.1072375,4.485,737.0,5.27608,3473.0,24167.8,1.31,6030.0,FALSE_POSITIVE,TESS
16.2134274,3.551,530.0,1.99447,696.0,38.9693,0.86,5664.0,CANDIDATE,TESS
6.3346129,3.341,330.0,1.53236,1078.0,224.712,0.86,5664.0,CANDIDATE,TESS
12.9256051,1.691,790.0,2.53704,478.0,8.71939,0.88,5132.0,CANDIDATE,TESS
1.6843068,1.567,912.0,14.0651,1220.0,368.424,4.94,4959.7,CANDIDATE,TESS
2.1981511,1.747,3880.0,22.1803,1580.0,1034.78,3.49,6898.0,CANDIDATE,TESS
2.2906144,1.949,1390.0,4.657,1400.0,638.802,1.22,5651.0,FALSE_POSITIVE,TESS
0.7036041,0.81,3360.0,7.01336,1578.0,1029.5,1.11,5726.0,CANDIDATE,TESS
2.6940348,4.1073512,11715.9037129,18.2513755,1800.7544523,2485.0720832,1.65082,6479.0,CONFIRMED,TESS
1.4857148,2.3275852,21303.5958289,14.8585448,1595.3527336,1530.9037436,1.01034,5781.0,CONFIRMED,TESS
6.1406882,3.3861325,2627.6198191,5.4273017,1004.561242,240.6726137,1.05042,5708.0,CONFIRMED,TESS
1.7430143,2.2872101,32205.6970804,16.9227097,1409.5465081,932.907623,0.937741,5529.0,CONFIRMED,TESS
2.152163,1.7531966,16986.633013,11.9994427,1189.674375,473.405643,0.85467,5147.0,CONFIRMED,TESS
1.2129139,2.1862785,14617.2679583,14.1049577,1854.6550022,2796.2341961,1.15176,5918.23,CONFIRMED,TESS
4.1645448,1.5725422,2612.2397484,1.9881393,487.3029274,13.3265301,0.343358,3521.0,CONFIRMED,TESS
1.5498373,2.729,3594.0,13.3884,5565.0,159308.0,1.58,11159.0,CANDIDATE,TESS
2.6282606,1.2408211,731.2082684,2.8331017,1037.8197981,274.1629769,0.817034,4821.0,CONFIRMED,TESS
3.067816,2.1103325,34536.7848173,11.7996868,744.0760606,72.441983,0.636572,3965.0,CONFIRMED,TESS
2.7161298,3.5299033,14527.4470152,14.5541659,1446.303543,1034.0911042,1.18678,5962.0,CONFIRMED,TESS
5.3829728,1.382,1078.0,3.5038,816.0,73.722,0.76,5134.0,CONFIRMED,TESS
1.7615631,1.171,1050.0,6.69058,1399.0,636.482,1.95,6270.7,FALSE_POSITIVE,TESS
20.5676815,5.523,1112.0,5.30408,1417.0,670.217,1.49,6809.0,CANDIDATE,TESS
3.1856488,1.304,4750.0,11.2665,1299.0,473.071,1.51,6602.0,CANDIDATE,TESS
14.2423724,4.046,225.0,2.12067,1027.0,184.841,1.65,6815.9,CANDIDATE,TESS
7.1701672,2.859,731.0,2.37279,994.0,162.379,0.94,5707.0,CANDIDATE,TESS
9.2103194,2.341,853.0,2.62813,634.0,26.9787,0.88,4115.1,CANDIDATE,TESS
1.3891689,1.675,696.0,6.01556,4743.0,84020.4,1.84,10585.0,CANDIDATE,TESS
5.6857105,6.105,6330.0,15.1292,1575.0,1023.84,1.87,6142.0,CANDIDATE,TESS
6.25656,3.509,875.0,11.4949,1655.0,1247.98,3.81,5608.0,CANDIDATE,TESS
10.1466193,5.519,8161.0,11.2199,1063.0,212.215,1.22,5660.0,CONFIRMED,TESS
14.644267412,5.935,5553.0,8.79039,984.0,156.203,1.22,5660.0,CONFIRMED,TESS
27.0525472,3.862,953.0,2.99769,571.0,17.7487,1.01,5615.0,CANDIDATE,TESS
6.254395,2.466,1174.0,2.73791,912.0,115.322,0.83,4986.0,CANDIDATE,TESS
3.8993831,5.1857347,6492.4843324,15.2636582,1638.4711226,1703.2412549,1.86222,6152.0,CONFIRMED,TESS
20.4282929,7.501,7660.0,12.8306,1355.0,559.996,1.47,8991.0,CANDIDATE,TESS
15.6146058,5.8168055,467.1437307,3.0272584,855.9604214,126.863222,1.3820699,5809.0,CONFIRMED,TESS
2.6052674,4.24521,11139.9639243,17.8543699,1729.5771164,2114.8556223,1.66978,5916.0,CONFIRMED,TESS
3.4200073,1.9339167,746.044174,2.8520931,1170.2620601,443.2548574,1.03162,5463.0,CANDIDATE,TESS
3.7442007,3.5004762,803.2627817,18.117379,3570.099957,38392.1562998,4.23822,9988.0,FALSE_POSITIVE,TESS
3.9156848,3.584776,6668.8007799,16.7083729,1638.7722976,1704.493923,1.83823,6228.0,CONFIRMED,TESS
2.1425095,5.163,7961.0,21.3705,3907.0,38711.5,2.02,7893.0,CONFIRMED,TESS
1.5487245,2.8258531,9869.0318921,14.506178,1884.119256,2978.2047666,1.41021,5887.35,CONFIRMED,TESS
3.8681492,2.1610195,17259.9935362,12.2658903,934.9167883,180.5563786,0.877591,4746.0,CONFIRMED,TESS
3.8555897,3.2379644,16813.9237374,13.9654622,1178.6981748,456.1749634,1.05268,5741.0,CONFIRMED,TESS
9.7348295,4.325,1017.0,3.6974,1053.0,204.476,1.21,6115.71,CANDIDATE,TESS
2.8140207,3.191,7400.0,17.2648,1981.0,2559.93,1.96,7456.0,CANDIDATE,TESS
5.0493049,3.885,7850.0,15.7942,1272.0,435.709,1.76,5821.0,CANDIDATE,TESS
1.1951761,2.4,2970.0,4.46821,1957.0,2437.87,0.83,5313.0,CANDIDATE,TESS
1.3502386,2.178,1650.0,9.28384,1657.0,1251.72,2.29,5015.0,CANDIDATE,TESS
6.5604227,1.028,4049.0,11.1988,1081.0,227.331,1.72,10902.0,CANDIDATE,TESS
2.8465928,2.664,2110.0,8.8779,1340.0,536.42,1.94,5308.0,FALSE_POSITIVE,TESS
3.7846792,2.51,5870.0,12.2675,1318.0,501.062,1.55,6360.0,CANDIDATE,TESS
5.1357505,3.504,11560.0,13.7192,1291.0,461.579,1.28,6301.0,CANDIDATE,TESS
2.6721807,2.433,15750.0,13.6986,1316.0,499.207,1.06,5549.0,CANDIDATE,TESS
3.5242025,1.79,23590.0,12.31,777.0,60.7404,0.78,4485.0,CANDIDATE,TESS
6.4226101,3.007,16970.0,13.4185,828.0,78.3241,0.98,4977.0,CANDIDATE,TESS
