koi_period,koi_duration,koi_prad,koi_teq,koi_insol,koi_srad,koi_steff,koi_depth,koi_model_snr,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disposition
6.76652928,2.9004,1.97,845.0,120.48,0.93,5149.0,450.7,29.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.347288783,2.1024,2.36,1174.0,449.79,1.122,5754.0,451.6,39.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.601811819,2.2607,2.35,896.0,152.91,0.833,4986.0,755.9,60.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
11.18719905,3.252,1.55,667.0,46.65,0.833,4986.0,353.6,21.9,0.997,0.0,0.0,0.0,0.0,CONFIRMED
4.220965778,3.0854,2.62,595.0,29.68,0.517,3837.0,2260.0,157.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.998099523,2.0488,588.66,853.0,125.22,0.829,5612.0,20285.0,192.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
5.95489993,2.3892,2.33,635.0,38.52,0.633,4261.0,1410.7,87.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
12.03987488,2.7363,2.18,502.0,15.06,0.633,4261.0,1250.6,57.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
20.83762895,2.3734,1.42,418.0,7.24,0.633,4261.0,439.0,14.9,0.998,0.0,0.0,0.0,0.0,CONFIRMED
8.8111022,5.0683,63.66,1399.0,904.92,2.404,6200.0,401.1,76.8,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
23.58917143,5.073,3.16,487.0,13.34,0.721,4919.0,1200.7,53.3,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.481633073,3.784,2.54,1145.0,406.25,1.302,5945.0,298.5,125.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
10.37168928,3.035,3.2,720.0,63.68,0.888,5121.0,1254.9,64.5,1.0,0.0,0.0,0.0,0.0,CONFIRMED
3.96996298,1.1757,1.78,992.0,229.37,0.888,5121.0,299.2,15.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.40841331,5.012,2.66,1139.0,398.0,0.961,6007.0,549.4,45.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
7.9426176,6.703,4.68,878.0,140.57,0.926,5811.0,1590.7,60.4,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
226.8904775,7.558,4.53,236.0,0.73,0.75,5067.0,3136.4,46.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
1.956811408,2.1958,21.58,1109.0,357.16,0.603,5209.0,24905.0,125.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
2.688899233,2.11275,12.04,929.0,175.76,0.639,4820.0,37492.0,1011.6,0.997,0.0,0.0,0.0,0.0,CANDIDATE
9.439459486,2.8979,4.16,686.0,52.32,0.779,5097.0,3036.1,175.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
11.523067458,3.8757,3.13,927.0,174.81,1.411,5644.0,507.3,142.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
20.47748843,2.8364,2.92,530.0,18.65,0.779,5097.0,1382.4,52.7,0.0,0.0,0.0,0.0,0.0,CONFIRMED
3.336123113,1.9616,1.74,970.0,209.79,0.779,5097.0,516.3,41.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
8.01078456,2.312,1.72,453.0,9.9,0.47,3713.0,1333.6,48.5,1.0,0.0,0.0,0.0,0.0,CONFIRMED
12.07134205,4.3224,1.29,395.0,5.74,0.47,3713.0,759.2,31.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
20.99587872,2.6333,1.3,328.0,2.74,0.47,3713.0,767.3,18.2,0.986,0.0,0.0,0.0,0.0,CONFIRMED
7.41113177,2.5242,2.45,905.0,158.11,0.919,5849.0,620.5,50.4,1.0,0.0,0.0,0.0,0.0,CONFIRMED
1.000747038,0.9967,4.14,1620.0,1635.2,0.79,5472.0,1823.5,147.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
8.884922995,2.07004,10.51,770.0,83.21,0.843,5332.0,16053.0,388.2,0.999,0.0,0.0,0.0,0.0,CONFIRMED
8.09888906,4.20241,8.95,986.0,223.19,1.076,6214.0,6911.1,435.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
10.00653012,5.344,3.52,876.0,139.21,1.001,6063.0,936.1,71.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
17.855221681,7.41287,13.16,911.0,163.04,1.367,6823.0,9065.2,915.7,0.635,0.0,0.0,0.0,0.0,CONFIRMED
12.732624065,2.2083,4.87,432.0,8.22,0.541,3950.0,6465.7,210.5,1.0,0.0,0.0,0.0,0.0,CANDIDATE
83.92494032,6.7904,4.78,226.0,0.62,0.509,3960.0,7958.7,182.1,0.966,0.0,0.0,0.0,0.0,CANDIDATE
5.007316661,4.2362,6.96,998.0,234.28,0.827,5865.0,6932.3,431.4,1.0,0.0,0.0,0.0,0.0,CONFIRMED
2.211116989,1.6485,1.85,931.0,177.19,0.646,4500.0,724.2,42.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
27.9541337,3.95,1.9,400.0,6.04,0.646,4500.0,942.5,25.4,0.997,0.0,0.0,0.0,0.0,CONFIRMED
12.69104387,3.7727,2.57,1008.0,244.3,1.626,5869.0,252.1,60.2,0.415,0.0,0.0,0.0,0.0,CONFIRMED
4.409409243,3.8636,10.95,1101.0,347.06,0.975,5600.0,12861.0,85.8,0.228,0.0,1.0,0.0,0.0,FALSE POSITIVE
16.23947096,4.0374,4.14,598.0,30.14,0.837,5191.0,2590.7,123.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.308201629,2.9785,2.96,819.0,106.44,0.837,5191.0,1328.5,86.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
2.052349884,2.0778,13.12,1497.0,1183.18,1.08,5855.0,14281.0,1072.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
9.7704486,2.4517,2.23,460.0,10.59,0.509,3906.0,1897.8,58.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
5.169804269,2.153,1.66,569.0,24.75,0.509,3906.0,1037.4,41.4,1.0,0.0,0.0,0.0,0.0,CONFIRMED
21.22261195,6.5093,2.48,771.0,83.56,1.302,5945.0,366.0,114.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
20.09017037,4.154,2.25,362.0,4.05,0.509,3906.0,1432.1,36.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
7.11373257,2.1764,1.16,429.0,8.01,0.411,3561.0,807.6,44.4,0.999,0.0,0.0,0.0,0.0,CONFIRMED
3.306551643,1.8177,0.91,554.0,22.19,0.411,3561.0,509.2,37.8,0.999,0.0,0.0,0.0,0.0,CONFIRMED
15.36845737,2.4714,1.11,332.0,2.86,0.411,3561.0,756.1,30.9,0.998,0.0,0.0,0.0,0.0,CONFIRMED
13.81020318,3.048,4.56,833.0,113.75,1.142,5942.0,1309.7,46.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.093578461,2.5833,2.85,1182.0,461.07,0.999,6077.0,538.6,36.4,1.0,0.0,0.0,0.0,0.0,CONFIRMED
105.145959,8.593,3.43,401.0,6.09,0.999,6077.0,685.4,15.4,0.999,0.0,0.0,0.0,0.0,CONFIRMED
10.8484518,2.9993,2.34,499.0,14.66,0.591,4201.0,1675.6,64.5,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.66833241,1.915,1.18,587.0,28.06,0.591,4201.0,362.3,14.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.082274889,3.23015,10.55,1016.0,251.48,0.794,5655.0,17859.0,1669.1,0.997,0.0,0.0,0.0,0.0,CONFIRMED
3.886655224,3.1646,1.87,1010.0,246.29,0.738,5662.0,581.6,48.1,1.0,0.0,0.0,0.0,0.0,CANDIDATE
42.1406089,5.083,1.85,349.0,3.49,0.646,4500.0,895.5,21.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.617490562,2.2618,1.62,728.0,66.47,0.646,4500.0,575.8,28.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
10.19849255,2.4283,1.75,559.0,23.11,0.646,4500.0,634.1,21.4,0.996,0.0,0.0,0.0,0.0,CONFIRMED
5.795063956,3.2496,4.33,950.0,192.74,0.827,5865.0,1692.9,119.4,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
7.15681552,2.5882,2.47,782.0,88.23,0.838,5029.0,867.0,47.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
17.64830851,2.0873,2.43,579.0,26.49,0.838,5029.0,763.3,23.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.14810719,2.535,1.08,938.0,182.76,0.838,5029.0,175.2,12.9,0.957,0.0,0.0,0.0,0.0,CONFIRMED
16.51410989,4.1575,2.72,655.0,43.57,0.866,5527.0,973.5,55.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
30.1329298,5.172,3.14,536.0,19.55,0.866,5527.0,1015.8,44.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.79090809,2.603,1.36,990.0,227.24,0.866,5527.0,251.3,21.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
31.71981013,4.819,3.09,743.0,71.97,1.626,5869.0,363.4,63.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
99.6415962,4.448,2.64,360.0,3.97,0.866,5527.0,952.5,22.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.708326451,3.16114,10.6,1162.0,431.02,1.21,5560.0,7912.7,633.4,1.0,0.0,0.0,0.0,0.0,CONFIRMED
16.37198661,3.8449,540.37,438.0,8.71,0.592,4187.0,4147.6,54.5,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
5.392026903,2.9804,2.68,850.0,123.33,0.801,5198.0,1151.4,77.4,1.0,0.0,0.0,0.0,0.0,CONFIRMED
2.494170338,1.1221,2.42,1194.0,480.19,0.829,5569.0,863.7,69.2,1.0,0.0,0.0,0.0,0.0,CANDIDATE
6.491682808,4.301,9.66,1062.0,301.54,1.107,6123.0,7163.3,502.3,1.0,0.0,0.0,0.0,0.0,CONFIRMED
3.044770796,10.0134,24.54,1076.0,317.36,0.753,5525.0,1695.0,203.5,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
3.855603916,3.2179,13.61,1212.0,508.65,1.046,6033.0,16653.0,1173.9,0.999,0.0,0.0,0.0,0.0,CONFIRMED
3.855599139,3.183,3.57,1158.0,425.74,0.965,5936.0,1030.9,90.1,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
38.47876629,5.04169,13.26,484.0,13.01,0.879,5510.0,23530.0,1077.8,0.92,0.0,1.0,0.0,0.0,CONFIRMED
37.601661282,8.30604,27.22,606.0,31.86,1.096,6140.0,59130.0,1667.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.314947362,1.8007,3.94,1155.0,421.03,0.944,5609.0,1398.2,123.5,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.71969089,3.0231,4.37,952.0,194.18,0.866,5931.0,969.7,45.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
39.6431552,6.5292,10.98,472.0,11.74,0.9,5231.0,15664.0,690.3,0.996,0.0,0.0,0.0,0.0,CONFIRMED
51.42598578,16.9422,29.66,549.0,21.4,1.147,6257.0,66068.0,1843.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
21.80451611,3.4097,2.6,543.0,20.48,0.708,5481.0,1144.9,49.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
10.28194593,3.4366,2.53,680.0,50.6,0.775,5196.0,1110.7,55.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
18.11993039,4.2309,2.95,563.0,23.77,0.775,5196.0,1506.9,60.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
3.78402867,1.9012,1.7,949.0,191.78,0.775,5196.0,426.1,25.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
5.15448142,3.228,2.94,964.0,204.1,0.884,5431.0,697.5,48.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
33.80364366,11.4813,20.7,745.0,72.71,1.796,5855.0,13494.0,529.9,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
5.743469797,3.4412,3.13,982.0,219.95,0.891,5897.0,1240.2,79.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
39.4759093,2.968,4.06,577.0,26.13,1.031,6225.0,1012.6,26.6,1.0,0.0,0.0,0.0,0.0,CANDIDATE
19.974485239,4.23479,26.56,700.0,56.84,0.997,6108.0,40293.0,1398.8,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.166353562,3.3129,3.82,1273.0,621.92,0.998,6007.0,1473.4,128.3,1.0,0.0,0.0,0.0,0.0,CONFIRMED
23.899634407,3.81881,44.04,652.0,42.8,0.924,6192.0,20953.0,547.8,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
3.388012244,2.6849,2.11,1315.0,705.93,1.25,5553.0,280.1,30.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
5.83909761,3.1915,2.06,1097.0,341.48,1.25,5553.0,273.6,25.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
1.620467654,2.1888,1.57,1681.0,1893.42,1.25,5553.0,159.6,22.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
10.6816951,3.605,2.3,897.0,152.75,1.25,5553.0,307.8,21.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.104849417,4.6912,3.18,784.0,89.25,0.712,5085.0,2090.3,293.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
3.578780566,2.91089,10.43,1145.0,406.6,0.994,5524.0,11382.0,1838.4,0.999,0.0,0.0,0.0,0.0,CONFIRMED
3.187067566,3.119,23.88,1079.0,319.76,0.811,5450.0,1037.4,37.2,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
5.826657508,2.9183,4.09,1013.0,248.57,1.06,5561.0,1539.1,81.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
12.41216347,3.739,2.58,787.0,90.65,1.06,5561.0,611.3,25.6,0.998,0.0,0.0,0.0,0.0,CONFIRMED
18.74649011,3.895,3.05,686.0,52.38,1.06,5561.0,796.8,26.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
20.86021229,5.1937,5.5,781.0,87.76,1.257,6035.0,1910.5,117.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
42.63427848,6.1998,5.22,615.0,33.82,1.257,6035.0,1719.3,78.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
87.6476068,8.871,4.0,484.0,12.94,1.257,6035.0,1009.6,37.5,0.973,0.0,0.0,0.0,0.0,CONFIRMED
9.61731426,3.8692,1.94,1010.0,246.13,1.257,6035.0,234.0,18.2,0.975,0.0,0.0,0.0,0.0,CANDIDATE
9.467821474,2.4327,2.13,407.0,6.47,0.458,3582.0,2237.0,124.7,0.953,0.0,0.0,0.0,0.0,CONFIRMED
0.893040969,1.0981,1.24,893.0,151.14,0.458,3582.0,741.7,87.8,0.704,0.0,0.0,0.0,0.0,CONFIRMED
4.942783419,3.25346,10.62,1008.0,244.42,0.978,5514.0,11145.0,2040.7,0.996,0.0,0.0,0.0,0.0,CONFIRMED
20.83426731,4.0454,2.74,595.0,29.62,0.88,5537.0,988.4,45.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
9.94602357,3.3862,3.12,807.0,100.34,1.013,5344.0,994.5,51.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
1.04562195,1.8955,1.45,1710.0,2031.84,1.013,5344.0,213.0,25.3,0.998,0.0,0.0,0.0,0.0,CONFIRMED
5.71462396,2.336,1.78,971.0,210.16,1.013,5344.0,297.8,16.7,0.949,0.0,0.0,0.0,0.0,CONFIRMED
102.9641952,15.735,39.0,797.0,95.4,7.119,5047.0,1896.7,86.1,1.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
8.14515981,5.073,3.43,1050.0,287.91,1.24,5896.0,446.8,32.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
18.9985279,4.529,43.17,792.0,93.03,1.24,5896.0,430.7,16.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
4.24439049,3.282,2.07,1305.0,686.99,1.24,5896.0,174.0,15.1,0.999,0.0,0.0,0.0,0.0,CONFIRMED
90.1240507,11.649,7.12,485.0,13.09,1.215,6520.0,3020.3,57.9,1.0,0.0,0.0,0.0,0.0,CANDIDATE
28.5742692,4.9427,2.32,538.0,19.83,0.812,5551.0,824.9,97.1,1.0,0.0,0.0,0.0,0.0,CONFIRMED
856.672115,23.144,3.87,242.0,0.81,1.309,6449.0,858.1,39.2,-0.3105542284970704,0.0,0.0,0.0,0.0,CANDIDATE
0.689210173,1.6169,1.32,1943.0,3362.71,0.954,5630.0,195.0,93.4,1.0,0.0,0.0,0.0,0.0,CANDIDATE
7.34373964,1.1784,1.84,839.0,117.5,0.762,5757.0,574.4,32.2,0.965,0.0,0.0,0.0,0.0,CONFIRMED
0.445277068,3.539,35.74,2562.0,10177.11,1.064,6167.0,186.7,28.9,0.3881153330463466,1.0,0.0,0.0,1.0,FALSE POSITIVE
0.379463865,0.86896,59.56,3000.0,19256.81,1.783,5075.0,1973.3,458.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
9.88047978,2.78458,23.6,860.0,129.45,0.917,6113.0,18541.0,534.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
4.6484156,38.1939,5.06,2259.0,6152.88,3.482,6980.0,128.4,91.7,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
17.512014768,1.8248,13.66,804.0,98.77,1.132,6224.0,4511.7,322.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.9886021,1.7376,34.39,3145.0,23135.72,13.652,4813.0,673.5,37.1,0.0,0.0,0.0,0.0,0.0,CANDIDATE
0.533059312,1.8621,133.56,5862.0,277887.7,4.051,8523.0,1495.8,179.6,1.0,0.0,0.0,0.0,0.0,CANDIDATE
0.525154153,2.1441,23.61,2073.0,4391.51,0.846,5582.0,747.5,116.1,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
1.303861044,4.0541,27.85,1610.0,1595.19,0.902,5758.0,598.2,140.6,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
0.73452496,6.7,102.53213331775262,882.139771102618,3211.976083143669,1.4917228281622412,5684.3263198851855,22342.78794769226,253.8738802309056,0.7889388919544691,0.0,0.0,0.0,0.0,FALSE POSITIVE
2.55549176,9.083,23.35,1312.0,701.68,0.901,5948.0,113.8,24.3,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
2.947376671,2.0911,403.59,2404.0,7903.84,2.234,8090.0,433.2,62.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
224.7789355,11.1899,7.67,333.0,2.92,1.235,5873.0,3487.5,235.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
0.890110752,0.8774,1.25,1372.0,838.42,0.711,4768.0,321.5,19.6,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
5.76573396,2.924,7.47,1964.0,3518.78,4.434,5772.0,248.0,22.2,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
7.42608123,3.6379,2.47,1037.0,273.78,1.176,6049.0,443.3,37.5,1.0,0.0,0.0,0.0,0.0,CONFIRMED
15.9868932,4.158,1.62,803.0,98.51,1.176,6049.0,178.5,10.9,0.989,0.0,0.0,0.0,0.0,CONFIRMED
0.73094589,4.32,17.12,1922.0,3248.17,0.848,5901.0,250.2,37.5,0.0,1.0,0.0,1.0,0.0,FALSE POSITIVE
18.92537246,3.9835,13.92,1171.0,443.58,4.885,4941.0,640.9,41.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
0.933749106,4.256,3.22,2863.0,15822.49,2.188,6215.0,186.2,136.3,0.0,1.0,0.0,1.0,1.0,FALSE POSITIVE
2.037440623,3.442,1.19,1572.0,1448.05,1.015,6253.0,118.6,27.0,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
129995.7784,9.408,2.99,25.0,0.0,0.726,4500.0,1474.9,35.7,-162.193141669789,0.0,0.0,0.0,0.0,CANDIDATE
31.5925809,13.566,1.78,688.0,53.09,1.487,5676.0,145.1,25.5,0.994,0.0,0.0,0.0,0.0,CONFIRMED
17.157236,11.284,1.55,844.0,119.87,1.487,5676.0,110.4,23.6,0.997,0.0,0.0,0.0,0.0,CONFIRMED
1.97376085,1.82542,8.78,753.0,76.1,0.503,3807.0,30222.0,1252.5,0.998,0.0,0.0,0.0,0.0,CONFIRMED
13.118962443,4.3045,8.25,1768.0,2310.43,4.24,7221.0,372.2,267.4,0.632,0.0,0.0,0.0,0.0,CANDIDATE
4.618767792,5.9957,7.48,1170.0,442.78,1.033,6013.0,4399.1,270.1,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
7.82187328,3.8417,2.78,2101.0,4601.71,4.24,7221.0,42.2,37.2,0.0,0.0,0.0,0.0,0.0,CANDIDATE
53.5057611,10.5616,2.52,675.0,49.16,1.762,6247.0,195.6,71.2,0.999,0.0,0.0,0.0,0.0,CANDIDATE
2.785821236,3.5599,1.69,1784.0,2388.98,1.733,6202.0,68.9,53.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
52.56901867,6.7507,78.54,737.0,69.62,1.717,7240.0,26900.0,184.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.411758679,3.158,14.71,684.0,51.85,0.561,3995.0,570.6,35.6,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
0.525426427,1.0801,1.45,2069.0,4349.62,0.802,5791.0,324.6,63.6,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
1.269091415,1.4647,1.41,1331.0,740.47,0.766,5041.0,340.9,73.5,1.0,0.0,0.0,0.0,0.0,CONFIRMED
2.853133997,1.465,1.36,1016.0,251.77,0.766,5041.0,277.1,39.7,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.79685353,3.1702,2.01,985.0,222.91,0.97,6061.0,393.1,29.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
8.667822346,4.9658,67.37,1303.0,681.39,1.889,6266.0,2121.9,187.6,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
1.475323222,2.3155,5.88,2740.0,13331.51,4.885,4941.0,154.9,27.2,0.993,0.0,0.0,0.0,0.0,CONFIRMED
4.15246118,2.5755,7.62,1941.0,3354.56,4.885,4941.0,223.4,24.5,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.7210783,7.46,102.51198855962345,862.9855275690961,2919.183294489998,1.5042285407349354,5693.779338090839,22312.249481403254,254.76511482607816,0.7768670227290875,1.0,0.0,0.0,0.0,FALSE POSITIVE
8.7348852,4.49,1.59,890.0,148.62,0.96,5982.0,270.7,24.8,0.995,0.0,0.0,0.0,0.0,CONFIRMED
10.26547688,3.733,1.81,770.0,83.13,0.853,5699.0,399.6,20.1,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
13.4471791,3.0454,5.24,848.0,122.34,1.041,6276.0,1428.2,105.3,0.752,0.0,0.0,0.0,0.0,CANDIDATE
3.305577989,2.5903,25.89,1027.0,263.55,0.707,5534.0,17971.0,39.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
4.800653901,9.0419,16.91,1347.0,778.45,1.241,6715.0,15304.0,298.0,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
15.06649901,5.9885,56.44,932.0,177.96,1.626,5751.0,36348.0,154.6,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
34.82008158,11.1711,11.36,459.0,10.49,0.784,5114.0,18848.0,882.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.651784374,2.0141,33.65,2090.0,4500.59,1.061,5555.0,2779.3,195.2,0.0,1.0,0.0,0.0,1.0,FALSE POSITIVE
1.353771892,7.012,430.99,4903.0,136609.48,15.76,4283.0,1349.1,76.7,1.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
18.95491633,24.249,71.39,1139.0,397.48,2.534,6362.0,867.5,249.3,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
4.348866254,3.2797,2436.69,6421.0,401588.95,101.451,3598.0,625.6,56.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
47.93094546,2.6897,68.02,905.0,158.41,1.938,8214.0,2144.4,221.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.99751422,3.686,2.98,2203.0,5563.95,5.324,5066.0,32.8,6.1,0.6849017550392349,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.592633181,5.5605,1.56,1053.0,290.51,0.651,4506.0,633.1,66.9,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
67.5923754,12.249,12.1,588.0,28.2,1.744,6038.0,4158.1,60.9,0.0,0.0,0.0,0.0,0.0,CONFIRMED
17.02902786,4.645,2.54,755.0,76.66,1.067,5839.0,568.9,29.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
6.84619236,3.529,1.67,1022.0,258.41,1.067,5839.0,246.8,17.7,0.945,0.0,0.0,0.0,0.0,CONFIRMED
67.8321638,7.358,2.39,476.0,12.14,1.067,5839.0,507.8,15.5,0.765,0.0,0.0,0.0,0.0,CONFIRMED
43.1312147,3.198,2.39,554.0,22.21,1.067,5839.0,447.8,11.8,0.815,0.0,0.0,0.0,0.0,CONFIRMED
1.224866441,1.7086,1.54,1741.0,2174.33,1.107,5553.0,196.0,21.1,0.999,0.0,0.0,0.0,0.0,CONFIRMED
37.8102649,8.733,2.33,566.0,24.27,0.973,6085.0,570.3,35.2,0.931,0.0,0.0,0.0,0.0,CONFIRMED
25.93406406,4.6142,2.48,695.0,55.1,1.225,5952.0,414.5,42.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
83.4463485,6.536,2.73,471.0,11.59,1.225,5952.0,503.0,36.1,0.912,0.0,0.0,0.0,0.0,CONFIRMED
7.04710032,2.926,25.2,986.0,223.84,1.068,5766.0,400.9,24.0,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
12.99204853,6.0175,2.03,866.0,132.94,1.242,5765.0,270.6,38.7,0.989,0.0,0.0,0.0,0.0,CONFIRMED
11.11620211,4.211,8.96,853.0,125.21,0.996,6122.0,4843.9,115.3,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
1.922861499,3.5734,5.09,1392.0,884.12,0.911,5778.0,1916.2,103.4,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
0.635445336,1.8592,19.0,1177.0,451.42,0.55,3920.0,2547.4,182.2,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
1.665784138,1.8946,97.27,2636.0,11424.49,2.789,6261.0,2006.2,148.0,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
55.6639167,23.546,34.14,434.0,8.38,0.853,5587.0,3414.4,103.4,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
52.09081627,8.6388,7.14,592.0,29.07,1.324,6198.0,2894.1,243.5,0.994,0.0,0.0,0.0,0.0,CONFIRMED
7.1548608,7.694,7.41,1482.0,1141.57,1.739,7443.0,780.4,24.2,0.709958922861558,0.0,0.0,0.0,0.0,FALSE POSITIVE
4.28746668,1.5693,2.29,942.0,186.31,0.815,5296.0,790.1,19.4,0.711,0.0,0.0,0.0,0.0,CONFIRMED
2.002779769,2.231,1.42,1311.0,696.4,0.892,5346.0,260.5,22.2,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
8.18739443,3.0472,1.92,782.0,88.36,0.849,5251.0,517.6,38.4,1.0,0.0,0.0,0.0,0.0,CONFIRMED
